Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/cagr Max,evaluation/env_infos/cagr Mean,evaluation/env_infos/cagr Min,evaluation/env_infos/cagr Std,evaluation/env_infos/final/cagr Max,evaluation/env_infos/final/cagr Mean,evaluation/env_infos/final/cagr Min,evaluation/env_infos/final/cagr Std,evaluation/env_infos/final/trade_days Max,evaluation/env_infos/final/trade_days Mean,evaluation/env_infos/final/trade_days Min,evaluation/env_infos/final/trade_days Std,evaluation/env_infos/final/wealths Max,evaluation/env_infos/final/wealths Mean,evaluation/env_infos/final/wealths Min,evaluation/env_infos/final/wealths Std,evaluation/env_infos/initial/cagr Max,evaluation/env_infos/initial/cagr Mean,evaluation/env_infos/initial/cagr Min,evaluation/env_infos/initial/cagr Std,evaluation/env_infos/initial/trade_days Max,evaluation/env_infos/initial/trade_days Mean,evaluation/env_infos/initial/trade_days Min,evaluation/env_infos/initial/trade_days Std,evaluation/env_infos/initial/wealths Max,evaluation/env_infos/initial/wealths Mean,evaluation/env_infos/initial/wealths Min,evaluation/env_infos/initial/wealths Std,evaluation/env_infos/trade_days Max,evaluation/env_infos/trade_days Mean,evaluation/env_infos/trade_days Min,evaluation/env_infos/trade_days Std,evaluation/env_infos/wealths Max,evaluation/env_infos/wealths Mean,evaluation/env_infos/wealths Min,evaluation/env_infos/wealths Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/cagr Max,exploration/env_infos/cagr Mean,exploration/env_infos/cagr Min,exploration/env_infos/cagr Std,exploration/env_infos/final/cagr Max,exploration/env_infos/final/cagr Mean,exploration/env_infos/final/cagr Min,exploration/env_infos/final/cagr Std,exploration/env_infos/final/trade_days Max,exploration/env_infos/final/trade_days Mean,exploration/env_infos/final/trade_days Min,exploration/env_infos/final/trade_days Std,exploration/env_infos/final/wealths Max,exploration/env_infos/final/wealths Mean,exploration/env_infos/final/wealths Min,exploration/env_infos/final/wealths Std,exploration/env_infos/initial/cagr Max,exploration/env_infos/initial/cagr Mean,exploration/env_infos/initial/cagr Min,exploration/env_infos/initial/cagr Std,exploration/env_infos/initial/trade_days Max,exploration/env_infos/initial/trade_days Mean,exploration/env_infos/initial/trade_days Min,exploration/env_infos/initial/trade_days Std,exploration/env_infos/initial/wealths Max,exploration/env_infos/initial/wealths Mean,exploration/env_infos/initial/wealths Min,exploration/env_infos/initial/wealths Std,exploration/env_infos/trade_days Max,exploration/env_infos/trade_days Mean,exploration/env_infos/trade_days Min,exploration/env_infos/trade_days Std,exploration/env_infos/wealths Max,exploration/env_infos/wealths Mean,exploration/env_infos/wealths Min,exploration/env_infos/wealths Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
203,0.99597436,-0.460729,-0.9982586,0.5224261,0.326435619,4,0.35012328,0.326435619,0.313745321,0.014002927,0.062963797,0.001547088,-0.066146486,0.01323231,0.111754989,0.05358235,-0.303582272,0.030470254,0.077006224,0.072294416,0.06976106,0.002786594,1477,1477,1477,0,1.35012328,1.326435619,1.313745321,0.014002927,-0.302331266,-0.302799179,-0.303582272,0.00048643,7,7,7,0,0.993119462,0.993106679,0.99308528,1.33E-05,1477,742,7,426.3683853,1.363672952,1.124323933,0.99308528,0.098195406,816,172176,211,211,211,0,0.9987343,-0.35900825,-0.99904424,0.64667475,0.128148937,12,0.271488713,0.128148937,0.015071192,0.06293014,0.042808977,0.001537787,-0.046715886,0.008307152,0.71796957,0.075591478,-0.681027988,0.102270848,0.154832484,0.075322995,0.018304865,0.034322864,609,583.3333333,301,85.12670295,1.271488713,1.128148937,1.015071192,0.06293014,0.71796957,-0.035129803,-0.585879269,0.383912901,7,7,7,0,1.010432126,0.997677569,0.983234774,0.008233397,609,301.378,7,175.7107484,1.271488713,1.065306354,0.91607642,0.056852746,2460,205000,87,83.33333333,43,12.16095756,205000,0.0067931,60.7777527,1.8243024,1.7298473,0.0149708,57.1699844,0.0317214,13185.86412,0.0001333,0.082329094,-1.186911464,33.24558,9.524672,-8.193483,3.8962736,-199.05806,315.49213,201.19875,-13.356684,56.096325,236.14838,198.88806,-5.571976,52.16312,236.05824,199.03635,-4.1299644,52.050026,595.2703,595.7471,612000,0.9950553,-0.3596998,-0.9957692,0.66059786,-0.5851895,-1.1637499,-3.2852988,0.43590784,0.5570003,0.33797103,0.0374294,0.11389328
204,0.99242544,-0.50972825,-0.9980611,0.5264411,0.303205783,4,0.305913009,0.303205783,0.300486702,0.001948401,0.062528344,0.001436994,-0.070956141,0.013605162,0.103720894,0.047724245,-0.332628805,0.031042149,0.068181431,0.067633554,0.067082861,0.00039446,1477,1477,1477,0,1.305913009,1.303205783,1.300486702,0.001948401,-0.325330607,-0.329758591,-0.332628805,0.002705172,7,7,7,0,0.99248121,0.992355731,0.992274212,7.67E-05,1477,742,7,426.3683853,1.315552202,1.111931374,0.992274212,0.088915639,820,173020,211,211,211,0,0.998169,-0.39947152,-0.99986446,0.6540202,0.155161459,12,0.321948729,0.155161459,0.031697961,0.078004541,0.036976158,0.001861938,-0.046971238,0.010922973,1.278539855,0.118839311,-0.3504462,0.119918855,0.182086211,0.091346836,0.038566195,0.041521214,609,583.3333333,301,85.12670295,1.321948729,1.155161459,1.031697961,0.078004541,1.278539855,0.253313019,-0.249994361,0.375166209,7,7,7,0,1.0159192,1.003609187,0.994498145,0.005211341,609,301.378,7,175.7107484,1.34725224,1.09096508,0.912997299,0.075145793,2472,206000,87,83.33333333,43,12.16095756,206000,0.0064366,57.5413916,1.7373172,1.6137781,0.0166917,54.1410681,0.0260307,13248.34422,6.92E-05,0.087302953,0.96225667,20.875322,10.39463,-1.885395,3.3152933,-202.6277,307.87003,202.3624,-18.063396,54.32167,238.67958,202.367,35.252827,46.519157,235.66348,202.23253,23.454395,46.71241,717.8801,716.7939,615000,0.9936663,-0.4099453,-0.99215627,0.65769935,-0.3158333,-1.176002,-3.3608928,0.42015833,0.729181,0.33254102,0.03470426,0.111224264
205,0.997145,-0.54798,-0.99902815,0.5296433,0.317826023,4,0.321238614,0.317826023,0.313579549,0.002792367,0.067744989,0.001506284,-0.080740309,0.015300345,0.112216358,0.049884488,-0.355407233,0.033797036,0.071265692,0.070580804,0.0697277,0.000560773,1477,1477,1477,0,1.321238614,1.317826023,1.313579549,0.002792367,-0.352716448,-0.353848633,-0.355407233,0.00100605,7,7,7,0,0.991692791,0.991659473,0.991613568,2.96E-05,1477,742,7,426.3683853,1.330267821,1.115087769,0.991613568,0.092114334,824,173864,211,211,211,0,0.9984974,-0.4598189,-0.9989903,0.6190584,0.13211286,12,0.1964138,0.13211286,0.038591199,0.045033546,0.041278548,0.001585354,-0.047542457,0.009766098,0.452642019,0.079755659,-0.65698797,0.091330043,0.113467883,0.079001201,0.043146716,0.022201336,609,583.3333333,301,85.12670295,1.1964138,1.13211286,1.038591199,0.045033546,0.407300575,-0.167773227,-0.65698797,0.346875938,7,7,7,0,1.006574156,0.994538756,0.979688758,0.009107377,609,301.378,7,175.7107484,1.203609815,1.071977537,0.957542757,0.053313055,2484,207000,87,83.33333333,43,12.16095756,207000,0.0063216,55.9622296,1.6765211,1.5969778,0.0160169,52.6416062,0.0247185,13309.16294,6.75E-05,0.092584573,0.252018422,28.522755,10.1059065,-2.4744587,3.7141886,-201.758,304.12396,200.51894,-15.329443,57.676018,237.30534,201.36237,-2.9261286,46.31381,233.64983,201.48517,-6.2401924,46.349014,900.3461,897.17896,618000,0.9936798,-0.45925236,-0.99507374,0.6372582,-0.63733613,-1.1078786,-2.9779813,0.42920855,0.5286989,0.35621944,0.05089547,0.11698023
206,0.9991754,-0.55559534,-0.9994523,0.52329504,0.315379919,4,0.326295377,0.315379919,0.3046243,0.008397176,0.06976911,0.001494692,-0.085653715,0.015878998,0.117652368,0.049015787,-0.38605919,0.035630933,0.072277448,0.070085776,0.06792084,0.001688111,1477,1477,1477,0,1.326295377,1.315379919,1.3046243,0.008397176,-0.375839976,-0.380248281,-0.38605919,0.004237644,7,7,7,0,0.991001174,0.990866039,0.990687476,0.000130042,1477,742,7,426.3683853,1.336749774,1.114353344,0.987544295,0.09336509,828,174708,211,211,211,0,0.99520785,-0.50411516,-0.99905246,0.5824715,0.145659179,12,0.254235456,0.145659179,0.082600258,0.053307578,0.043775799,0.00174791,-0.053139291,0.011963895,1.514203262,0.093494663,-0.777254069,0.12986809,0.201075156,0.093492281,0.048716828,0.044103257,609,583.3333333,301,85.12670295,1.254235456,1.145659179,1.082600258,0.053307578,0.948922132,0.08782697,-0.719880266,0.479553436,7,7,7,0,1.012879316,0.999284483,0.975890549,0.010341711,609,301.378,7,175.7107484,1.254235456,1.071694218,0.89118726,0.058403345,2496,208000,87,83.33333333,43,12.16095756,208000,0.0058388,54.000279,1.6288839,1.5196263,0.017461,50.8015676,0.0268254,13367.93935,7.60E-05,0.089735605,0.486253083,23.838219,10.201691,-5.760968,3.4547436,-194.44505,322.45468,192.84686,-42.618053,71.44645,235.11143,194.42587,-4.6468663,55.80255,234.63072,194.40363,-4.0672445,55.668964,1857.0137,1862.8972,621000,0.9945213,-0.39159268,-0.99557424,0.6648124,-0.5093408,-1.1737181,-3.5299063,0.4519125,0.60089153,0.33659583,0.029307663,0.118678294
207,0.99298334,-0.5517764,-0.9984723,0.52746624,0.348826636,4,0.364162755,0.348826636,0.338359878,0.010075584,0.070872468,0.001653207,-0.084337244,0.015673122,0.122228165,0.057285689,-0.37959083,0.035668169,0.079763085,0.076744944,0.074679636,0.001984874,1477,1477,1477,0,1.364162755,1.348826636,1.338359878,0.010075584,-0.371778208,-0.375226636,-0.37959083,0.00303,7,7,7,0,0.991124461,0.991019621,0.990886623,9.22E-05,1477,742,7,426.3683853,1.37285281,1.132410642,0.990886623,0.100655194,832,175552,211,211,211,0,0.9982763,-0.3207043,-0.9992624,0.6902778,0.182369425,12,0.428062851,0.182369425,0.087730182,0.093654024,0.039816145,0.002188433,-0.035676532,0.009015397,6.658845333,0.162958379,-0.276492047,0.302051078,0.238074426,0.113976119,0.051692363,0.058453196,609,583.3333333,301,85.12670295,1.428062851,1.182369425,1.087730182,0.093654024,6.658845333,0.793245323,-0.256120737,1.807017398,7,7,7,0,1.039816145,1.006533345,0.994341724,0.011629827,609,301.378,7,175.7107484,1.428062851,1.099955944,0.984484288,0.081020414,2508,209000,87,83.33333333,43,12.16095756,209000,0.0062155,56.2658679,1.6462849,1.5096063,0.0188866,53.0640495,0.0206952,13429.08821,0.0001299,0.090759195,0.528618932,35.725494,10.220301,-0.16413784,3.8882077,-202.29855,327.22534,205.12378,-8.770497,56.072342,236.23145,202.10973,-2.6114783,50.486843,236.43297,202.16153,-1.6849744,50.544,497.9373,495.91064,624000,0.9940626,-0.4277138,-0.9979915,0.653844,-0.5669069,-1.1127158,-3.3317432,0.44828793,0.5672774,0.35718697,0.035730764,0.123384774
208,0.9996408,-0.5615943,-0.99927723,0.5350077,0.345769066,4,0.35616916,0.345769066,0.336133438,0.00709837,0.072126671,0.001638716,-0.088312763,0.016072179,0.121576717,0.056730414,-0.377158339,0.035726178,0.078196056,0.076144041,0.074237555,0.001402296,1477,1477,1477,0,1.35616916,1.345769066,1.336133438,0.00709837,-0.360736181,-0.371183423,-0.377158339,0.006648035,7,7,7,0,0.991455708,0.991141411,0.990960988,0.000200303,1477,742,7,426.3683853,1.365274944,1.129647258,0.990960988,0.099673607,836,176396,211,211,211,0,0.99859303,-0.29993555,-0.9995616,0.6809598,0.126579639,12,0.260059219,0.126579639,0.02677973,0.05851094,0.033863623,0.001518956,-0.03792237,0.008017827,1.354172795,0.073673041,-0.633975184,0.087242925,0.148599533,0.07508666,0.03256557,0.031086926,609,583.3333333,301,85.12670295,1.260059219,1.126579639,1.02677973,0.05851094,1.354172795,-0.014996774,-0.633975184,0.486706224,7,7,7,0,1.016555621,0.997783292,0.980909564,0.008528036,609,301.378,7,175.7107484,1.260059219,1.065369016,0.923209099,0.052190309,2520,210000,87,83.33333333,43,12.16095756,210000,0.006461,56.8934432,1.717837,1.5928249,0.0185526,53.5374177,0.0202702,13490.88661,7.98E-05,0.085274324,-1.120830059,25.343222,9.544726,-0.46126938,3.1245794,-206.18317,342.48138,204.59866,-14.298385,54.82323,237.57834,205.89264,-1.7652667,46.794502,237.6572,205.7539,-1.7565026,46.876087,936.21295,938.676,627000,0.99074525,-0.42464814,-0.9841478,0.63376147,-0.63122797,-1.1112194,-3.5554147,0.44697613,0.5319382,0.35832626,0.028569525,0.12841584
209,0.99801546,-0.53076106,-0.9988878,0.53013134,0.336798966,4,0.340179993,0.336798966,0.333736598,0.002869061,0.069119486,0.001596204,-0.079768534,0.014904364,0.11454951,0.055471512,-0.379671858,0.03466336,0.075040626,0.074369299,0.073761019,0.000569803,1477,1477,1477,0,1.340179993,1.336798966,1.333736598,0.002869061,-0.365368214,-0.369904988,-0.379671858,0.005740878,7,7,7,0,0.991317441,0.991180276,0.990884141,0.000174007,1477,742,7,426.3683853,1.349399557,1.128277676,0.990884141,0.09673965,840,177240,211,211,211,0,0.9989892,-0.33932555,-0.9999451,0.6714993,0.133134342,12,0.204518099,0.133134342,0.022480499,0.048525049,0.047875719,0.001597612,-0.038605431,0.008551394,1.071704077,0.088363881,-0.548064343,0.080277949,0.117982277,0.07870653,0.027325177,0.025292335,609,583.3333333,301,85.12670295,1.204518099,1.133134342,1.022480499,0.048525049,1.071704077,0.139244104,-0.548064343,0.367580135,7,7,7,0,1.014066787,1.001456008,0.984883884,0.006660368,609,301.378,7,175.7107484,1.236760264,1.068244982,0.907899103,0.051761446,2532,211000,87,83.33333333,43,12.16095756,211000,0.0065641,60.0765389,1.7225521,1.6018592,0.0203084,56.69878,0.0263867,13556.13436,8.84E-05,0.097243465,-2.617119074,19.419552,8.877032,-1.8513002,3.3560982,-201.89355,322.28006,204.03392,-15.898047,56.79726,236.1437,202.13544,-3.261471,50.454906,236.4378,202.23962,-1.8653588,50.488724,914.8382,912.03064,630000,0.9682645,-0.39139897,-0.9840334,0.65851116,-0.5878825,-1.0613998,-3.071387,0.4574502,0.5555023,0.37652808,0.046356812,0.12834069
210,0.9974748,-0.5634591,-0.9986665,0.54425836,0.354145177,4,0.377490994,0.354145177,0.334436803,0.015455534,0.07477279,0.001678413,-0.086594145,0.01648957,0.129363497,0.062387052,-0.37551176,0.035499537,0.082360589,0.077785147,0.073900299,0.003035761,1477,1477,1477,0,1.377490994,1.354145177,1.334436803,0.015455534,-0.352826088,-0.363354884,-0.37551176,0.010185622,7,7,7,0,0.991689569,0.991375272,0.991011165,0.000304352,1477,742,7,426.3683853,1.398218415,1.144888553,0.991011165,0.108595126,844,178084,211,211,211,0,0.9992573,-0.32342294,-0.99972135,0.70007735,0.110986966,12,0.224896679,0.110986966,0.023778997,0.047318437,0.041240942,0.001331844,-0.041112822,0.008545791,2.577927927,0.064840754,-0.525205684,0.120774761,0.129280449,0.066109882,0.028907441,0.024973897,609,583.3333333,301,85.12670295,1.224896679,1.110986966,1.023778997,0.047318437,2.577927927,0.204605353,-0.312856043,0.756471402,7,7,7,0,1.02474921,1.001283778,0.992829992,0.008535425,609,301.378,7,175.7107484,1.243812442,1.055759492,0.945079559,0.048969248,2544,212000,87,83.33333333,43,12.16095756,212000,0.0067511,60.6928683,1.8184915,1.68944,0.0138345,57.1415133,0.0227177,13621.99853,0.0001202,0.09311711,0.63565433,32.839336,10.267768,-4.400799,4.6456,-211.63852,324.8809,207.01186,-24.556381,61.371952,267.14667,210.99811,115.62635,42.72575,269.9115,210.24182,36.724445,44.21478,2025.7184,1844.8184,633000,0.9925808,-0.41037616,-0.9994294,0.66305065,0.049620606,-1.0721052,-3.4772067,0.48056957,1.0508723,0.3764978,0.030893587,0.14542842
211,0.9943385,-0.60375845,-0.9987045,0.555684,0.398893195,4,0.405484779,0.398893195,0.383739642,0.008839217,0.080553636,0.001890489,-0.100072373,0.018000772,0.13963579,0.069873927,-0.365701037,0.037030411,0.087755214,0.086488244,0.083571861,0.001700974,1477,1477,1477,0,1.405484779,1.398893195,1.383739642,0.008839217,-0.36150843,-0.363447268,-0.365701037,0.001611533,7,7,7,0,0.991432725,0.991374842,0.991307468,4.81E-05,1477,742,7,426.3683853,1.420778562,1.158089601,0.991307468,0.115014186,848,178928,211,211,211,0,0.99892014,-0.43940148,-0.9997379,0.63515955,0.144141005,12,0.21950675,0.144141005,0.037810285,0.056508448,0.043737643,0.001729692,-0.042853816,0.009731404,6.015764358,0.123403762,-0.496092363,0.242046461,0.126299569,0.085691428,0.046032185,0.028968973,609,583.3333333,301,85.12670295,1.21950675,1.144141005,1.037810285,0.056508448,6.015764358,0.699853472,-0.444517718,1.737099474,7,7,7,0,1.038068699,1.004610793,0.988788176,0.013059533,609,301.378,7,175.7107484,1.229292315,1.081047753,0.912098272,0.057640857,2556,213000,87,83.33333333,43,12.16095756,213000,0.0064112,57.1269507,1.7461698,1.6136829,0.0177252,53.7209534,0.0218912,13684.0939,0.000117,0.098647989,-0.051048964,31.838959,9.97796,-1.7471828,3.9746761,-206.78659,330.95798,204.60129,-29.770838,55.794044,263.93146,206.27127,3.0095525,45.35815,266.641,206.20901,8.248323,45.088356,964.4897,955.4181,636000,0.99457926,-0.43407091,-0.9956957,0.65373445,-0.6066508,-1.1222577,-2.4699144,0.4475703,0.5451737,0.3533583,0.0845921,0.12038663
212,0.9920023,-0.5951943,-0.999468,0.547358,0.416293771,4,0.427871115,0.416293771,0.401429287,0.009823644,0.081501565,0.001972956,-0.100291777,0.018047578,0.13070577,0.065190662,-0.366552381,0.036302128,0.092011323,0.089811665,0.086978729,0.00187013,1477,1477,1477,0,1.427871115,1.416293771,1.401429287,0.009823644,-0.359888947,-0.362632286,-0.366552381,0.002436424,7,7,7,0,0.991480892,0.991399092,0.991281935,7.28E-05,1477,742,7,426.3683853,1.437426079,1.15279053,0.991281935,0.118892999,852,179772,211,211,211,0,0.99847275,-0.43249357,-0.9990213,0.6640045,0.129699463,12,0.320119305,0.129699463,0.060060711,0.06398756,0.040804029,0.001556394,-0.037483683,0.009043629,0.933995058,0.085703742,-0.775266538,0.107149988,0.181105491,0.078576141,0.04205382,0.033730199,609,583.3333333,301,85.12670295,1.320119305,1.129699463,1.060060711,0.06398756,0.933995058,0.1551489,-0.753077647,0.449042684,7,7,7,0,1.012729975,1.000762503,0.973532543,0.009942445,609,301.378,7,175.7107484,1.320119305,1.07218549,0.944348862,0.062015873,2568,214000,87,83.33333333,43,12.16095756,214000,0.0067812,55.5640311,1.7141211,1.530629,0.0145807,52.2701685,0.0276828,13744.49445,6.78E-05,0.104126662,1.36930716,35.39778,10.605312,1.5506725,3.5159106,-207.24454,347.40094,207.59267,-47.093773,55.1459,241.60245,206.89206,4.533905,44.44091,241.49701,206.95844,7.332326,44.2753,1076.8967,1081.6504,639000,0.99149877,-0.4403301,-0.99605626,0.67552865,-0.57701504,-1.0740001,-2.5960805,0.42025018,0.56157213,0.36649328,0.07456526,0.11181908
213,0.9937878,-0.60168606,-0.9991754,0.5521527,0.39413242,4,0.411829192,0.39413242,0.376864086,0.015755182,0.080020056,0.001867926,-0.097420781,0.017593462,0.141742396,0.067624477,-0.368339835,0.036361111,0.088966571,0.085564465,0.082238838,0.003031714,1477,1477,1477,0,1.411829192,1.39413242,1.376864086,0.015755182,-0.350677138,-0.360496907,-0.368339835,0.006437682,7,7,7,0,0.991752618,0.991461881,0.991228216,0.000191031,1477,742,7,426.3683853,1.422981205,1.153578777,0.991228216,0.11226676,856,180616,211,211,211,0,0.9993806,-0.37814537,-0.9993391,0.6609018,0.126400588,12,0.17730902,0.126400588,0.082125461,0.029559981,0.039123475,0.001516807,-0.037580211,0.008818883,1.257751191,0.072627612,-0.665119952,0.086323704,0.102777054,0.078188802,0.049713617,0.016468393,609,583.3333333,301,85.12670295,1.17730902,1.126400588,1.082125461,0.029559981,0.97301143,0.135455007,-0.665119952,0.364846404,7,7,7,0,1.013117973,1.001195737,0.979238066,0.007648652,609,301.378,7,175.7107484,1.206790071,1.059962079,0.902658289,0.048558783,2580,215000,87,83.33333333,43,12.16095756,215000,0.0063493,53.272833,1.6025682,1.4939254,0.0191859,50.1308568,0.0198856,13802.4705,6.18E-05,0.097023755,1.325499058,33.760048,10.568201,0.17079926,4.5851912,-209.25877,330.84082,212.24466,-9.2472925,50.726036,235.68211,208.60074,29.551039,38.699795,235.32523,208.76605,30.00953,38.452484,1120.7924,1121.2485,642000,0.9937061,-0.45210928,-0.99683756,0.6407088,-0.41634065,-1.0766611,-3.049786,0.42379096,0.6594556,0.36725643,0.047369055,0.12199608
214,0.9933481,-0.59098834,-0.99918336,0.5458092,0.38022447,4,0.393734734,0.38022447,0.366059686,0.010521987,0.076506208,0.001802012,-0.097526624,0.017181766,0.140221006,0.064813544,-0.3688164,0.036011764,0.085500828,0.082885112,0.080133936,0.002040514,1477,1477,1477,0,1.393734734,1.38022447,1.366059686,0.010521987,-0.355075353,-0.362316428,-0.3688164,0.006258436,7,7,7,0,0.991623356,0.99140775,0.991213868,0.000186576,1477,742,7,426.3683853,1.400247765,1.145368679,0.991213868,0.106105056,860,181460,211,211,211,0,0.9990312,-0.33087078,-0.99934304,0.68584174,0.116869668,12,0.223962372,0.116869668,0.050494696,0.049961181,0.032644622,0.001402436,-0.032064195,0.007429876,0.909305031,0.080147098,-0.546505598,0.071938864,0.128764111,0.070868029,0.042323432,0.026191841,609,583.3333333,301,85.12670295,1.223962372,1.116869668,1.050494696,0.049961181,0.909305031,0.129409096,-0.546505598,0.36109848,7,7,7,0,1.012480459,1.001259581,0.98494892,0.006775724,609,301.378,7,175.7107484,1.223962372,1.065565091,0.975061609,0.043677801,2592,216000,87,83.33333333,43,12.16095756,216000,0.0063348,56.9339511,1.6299941,1.5643073,0.0146951,53.6877471,0.0307446,13864.29931,0.0001281,0.092674218,0.322574705,31.345013,10.135612,-1.9072862,4.2614822,-204.81091,314.17328,206.70941,-13.975824,53.32937,237.60796,204.24878,25.580994,42.381924,237.73901,204.36116,23.855108,42.533733,653.656,642.4517,645000,0.99141634,-0.40549946,-0.99617326,0.6595451,-0.5661432,-1.1167142,-3.2069972,0.4632178,0.56771076,0.3578576,0.040477984,0.12895097
215,0.99452084,-0.6029118,-0.9998956,0.54627633,0.397135461,4,0.418319019,0.397135461,0.385974862,0.01273408,0.07777452,0.001882159,-0.09139437,0.017157529,0.134532313,0.066414122,-0.361943547,0.034721619,0.09020146,0.086146411,0.084004147,0.002438921,1477,1477,1477,0,1.418319019,1.397135461,1.385974862,0.01273408,-0.341910575,-0.352264786,-0.361943547,0.007157983,7,7,7,0,0.992007723,0.991704919,0.991419763,0.000210039,1477,742,7,426.3683853,1.424795161,1.15013733,0.991419763,0.110071591,864,182304,211,211,211,0,0.9986651,-0.47902456,-0.9996666,0.6191858,0.132681267,12,0.223740371,0.132681267,0.073848513,0.036398953,0.04269893,0.001592175,-0.044641516,0.009739241,2.72963477,0.097447794,-0.496403675,0.125179558,0.162010289,0.084478544,0.043627437,0.031185983,609,583.3333333,301,85.12670295,1.223740371,1.132681267,1.073848513,0.036398953,2.72963477,0.393484933,-0.496403675,0.83059988,7,7,7,0,1.025565643,1.003808726,0.986930373,0.009634955,609,301.378,7,175.7107484,1.223740371,1.069784002,0.964438312,0.046833265,2604,217000,87,83.33333333,43,12.16095756,217000,0.0065067,58.3553646,1.7361137,1.5720924,0.0143538,54.9945113,0.031632,13927.67855,0.0001547,0.097700544,-0.003179878,30.959726,9.998632,-0.54164505,3.7437785,-207.19449,298.25275,205.10706,-36.07963,53.406593,242.02824,207.0126,20.682497,44.686047,237.75674,207.48999,20.599323,44.49581,835.1896,837.8388,648000,0.9879758,-0.44466478,-0.99822104,0.6587706,-0.62277067,-1.0507991,-2.259429,0.41545758,0.53645605,0.3755995,0.10441009,0.119799204
216,0.9992198,-0.5578345,-0.99929947,0.52915853,0.379396595,4,0.385575719,0.379396595,0.371688352,0.004969097,0.065159199,0.001798088,-0.078725093,0.014897911,0.119770957,0.064819992,-0.406033475,0.036211298,0.083926992,0.08272911,0.081232064,0.000964471,1477,1477,1477,0,1.385575719,1.379396595,1.371688352,0.004969097,-0.390938488,-0.396655779,-0.406033475,0.005653064,7,7,7,0,0.990535886,0.990355916,0.990059256,0.000178674,1477,742,7,426.3683853,1.390796597,1.146363972,0.990059256,0.10568299,868,183148,211,211,211,0,0.9996641,-0.3224409,-0.999685,0.6862469,0.131050349,12,0.220360182,0.131050349,0.05712152,0.047285478,0.028689655,0.001572604,-0.034227821,0.007388294,0.975423613,0.087904066,-0.688497951,0.079905939,0.126771908,0.079359135,0.043251093,0.0238966,609,583.3333333,301,85.12670295,1.220360182,1.131050349,1.05712152,0.047285478,0.975423613,0.072658157,-0.688497951,0.388381346,7,7,7,0,1.013141713,0.999878031,0.977879973,0.00816335,609,301.378,7,175.7107484,1.222502162,1.07053938,0.961016909,0.048052628,2616,218000,87,83.33333333,43,12.16095756,218000,0.0069455,60.4354207,1.8193844,1.6079744,0.0201141,56.9574316,0.0234234,13993.24116,0.0001473,0.093003623,-1.424028873,19.30799,9.400438,-1.8597002,3.698096,-203.57028,320.18103,201.3916,-3.6364355,57.029644,246.90161,203.13702,29.03091,48.28694,239.58298,203.15863,27.81222,48.344234,745.81104,752.06805,651000,0.9822708,-0.3805562,-0.98451394,0.6667355,-0.49918377,-1.1084116,-2.5735753,0.3943652,0.6070259,0.35240608,0.0762624,0.111166194
