Date,SPY,IVV,VTI,QQQ,AGG,VWO,IWM,IJR,VTV,BND,VUG,IWF,IJH,GLD,EFA,VIG,IWD,VO,LQD,VB,VGT,XLK,XLF,ITOT,VNQ,VYM,VEU,BSV,IVW,EEM,IAU,DIA,IWR,IWB,MBB,TIP,XLV,XLE,VBR,RSP,IGSB,VV,HYG,IVE,MDY,SHY,XLY,XLI,SDY,PFF,IWN,DVY,SHV,VXF,VBK,SLV,VGK,TLT,IWP,BIV,IEF,GDX,VHT,EWJ,IWS,VOE,IWO
2012/2/8,0.002967745,0.002958528,0.002155429,0.005311262,-0.00081432,0.007746598,0.002178418,0.001973449,0.002863959,-0.001194224,0.001630987,0.001748661,0.002473254,-0.007071284,0.003520497,0,0.003834122,0.002138729,0.001030637,0.001672802,0.007164983,0.006115532,0.007503666,0.001463313,0.001747119,0.001276088,0.004097053,-0.001476291,0.001391546,0.007110053,-0.007050578,0.001556304,0.002877682,0.002538752,0.000277572,-0.000253602,0,-0.003377148,0.001575462,0.003170793,0.000763681,0.002913543,0.000879718,0.004156532,0.002150835,0,0.002360829,0.002154402,0.000714478,0.001820006,0.00274291,0.001272356,0,0.0024073,0.000116819,-0.006614474,0.003507087,0.000774072,0.00098211,-0.00330917,0.00047703,-0.006084527,-0.000309262,0.004106793,0.003407585,0.003198074,0.000632489
2012/2/9,0.001257576,0.001400648,0.001577122,0.007204621,-0.001629447,-0.000451947,-0.004951231,-0.005122749,-0.00017889,0.000119171,0.003848995,0.004125446,0.00102813,-0.002848639,0.002585023,-0.000174923,-0.000734542,0.004268986,-0.003174888,-0.002440496,0.009146298,0.009652993,-0.00406282,0.001786029,-0.007293398,-0.000424534,0.001360224,-0.001231444,0.003475903,-0.000455712,-0.002958535,0.000388399,0.002776916,0.001999471,-0.00092444,-0.003802084,-0.005255898,0.000135684,-0.002145198,0.00118518,-0.000667337,0.001936646,0.000440159,-0.001114591,0.001299387,-0.00047375,0.001648057,0.002687613,0.001427841,0,-0.005197292,0.003449649,-9.04E-05,0.000171627,-0.000584798,-0.00423727,0.000655668,-0.007476963,0.004251974,0.001831425,-0.002288087,-0.005221493,-0.003559888,-0.003067497,0.002122826,0.002656904,-0.003264795
2012/2/10,-0.007387579,-0.006921109,-0.007873519,-0.006993969,0.001360176,-0.021036127,-0.013713125,-0.013598902,-0.007854047,0.000716795,-0.006341071,-0.006321175,-0.010886085,-0.005237501,-0.018968604,-0.00611985,-0.007497763,-0.009501396,-0.000946687,-0.012104223,-0.008631923,-0.00743632,-0.009517102,-0.00810361,-0.009263545,-0.006800269,-0.018111725,0.000863434,-0.005541435,-0.022100331,-0.00474777,-0.007067288,-0.008953694,-0.00705068,0.001202617,0.004664977,-0.004170653,-0.010030132,-0.012756401,-0.007695465,-0.000478013,-0.007570773,-0.008677801,-0.007968953,-0.010943975,0.000236106,-0.0054067,-0.009112985,-0.009625305,-0.004151087,-0.013885336,-0.007418175,0,-0.010806275,-0.011468583,-0.0118542,-0.020519956,0.012987813,-0.009444731,0.003085462,0.005637663,-0.013755755,-0.00450433,-0.012307856,-0.009108465,-0.009715708,-0.012679619
2012/2/13,0.007442561,0.006969345,0.007647118,0.009284347,0.000362313,0.015018536,0.012919854,0.012849343,0.00629717,-0.000118723,0.007717474,0.007315836,0.010487116,0.002213684,0.01145111,0.007037123,0.006517446,0.007825564,0.003446498,0.012513029,0.006965714,0.006421608,0.008922434,0.007516265,0.010156187,0.005990718,0.010606281,-0.000985868,0.006826378,0.016309218,0.002385152,0.005788269,0.008382652,0.006698634,0.00046265,0.002025977,0.007539659,0.007940885,0.010308084,0.005965576,0.000859929,0.006817025,0.002880412,0.0065872,0.010722663,-0.00059179,0.008036113,0.012171934,0.006659366,0.004428562,0.011571323,0.00382798,0,0.009883943,0.01302215,0.007382396,0.012703448,0.001282398,0.00821964,-0.000227923,-0.000665065,-0.003486699,0.008425349,0.010384033,0.006627066,0.005529732,0.013698508
2012/2/14,-0.001255997,-0.001104511,-0.001431841,0.002537698,0.00081491,-0.0072844,-0.004494586,-0.004625184,-0.003039493,0.001314344,0.001472476,0.000158044,-0.00041113,-0.002328216,-0.007424199,-0.000873443,-0.00191332,-0.000125879,0.000772512,-0.003862109,0.001152841,0.001772503,-0.009523764,-0.000973159,-0.010213801,-0.001063227,-0.006159829,0.000862449,0.00138326,-0.008253119,-0.002974375,0.000544076,-0.001570134,-0.000664926,0.001201132,0,0.004157149,0.001765869,-0.004598304,-0.00158141,0.000190637,-0.000967267,0,-0.003192084,-0.000451346,0.00023668,-0.001172766,-0.003474002,-0.002860852,0,-0.004961079,-0.00236067,0,-0.00257528,-0.002570989,-0.006412186,-0.010563394,0.005293155,0.000488997,0.001595591,0.002091936,-0.00976077,0.002166105,-0.003082924,-0.002123923,-0.002660983,-0.00327281
2012/2/15,-0.004660013,-0.004422391,-0.004301293,-0.006960774,-0.00036206,0.002751458,-0.008297769,-0.008364245,-0.004483434,-0.001312618,-0.005882185,-0.005525311,-0.002775889,0.00592392,0.001122299,-0.00507085,-0.004128389,-0.003381382,-0.00137268,-0.006203151,-0.004894354,-0.005307865,-0.006180981,-0.006168848,-0.005965846,-0.004683719,0.002065927,0.000986317,-0.005803517,0.002773862,0.006563282,-0.00621803,-0.002405215,-0.004661302,-0.000369419,0.001854195,-0.001932278,-0.001627105,-0.006929616,-0.002969709,0.000190857,-0.004518258,-0.003203441,-0.00400328,-0.00310512,0.000119242,-0.004460097,-0.013140553,-0.00394462,0.001814824,-0.0090028,-0.003094283,9.04E-05,-0.004648097,-0.006209488,-0.002765831,-0.003336182,-0.001783665,-0.002607639,0.000568855,0.000759077,-0.003905278,-0.002161423,0.016494801,-0.00148944,-0.002490009,-0.007626271
2012/2/16,0.011072743,0.010734852,0.011952344,0.013700588,-0.000180836,0.010061959,0.018826036,0.018878284,0.01333092,0.000118737,0.010502958,0.011587418,0.014947163,-0.000654337,0.013821183,0.008962955,0.011844892,0.012818739,-0.001718319,0.017945605,0.016780341,0.014585708,0.015894563,0.012251094,0.010543206,0.010694544,0.012828911,-0.000861184,0.008617469,0.010834542,-0.001185564,0.009463724,0.01251954,0.011373226,-0.001107896,-0.002523377,0.00553122,0.013038479,0.019625064,0.012509823,0.000476453,0.011509393,0.00421153,0.013826136,0.015630443,-0.000355823,0.004244484,0.009239533,0.008640782,0.001553229,0.019846124,0.010772142,-9.04E-05,0.0179869,0.017330694,0.003697964,0.017629854,-0.007996323,0.01225499,-0.00409352,-0.004550924,0.025952017,0.008819518,0.010141809,0.012361404,0.013373717,0.017931499
2012/2/17,0.002646502,0.002417332,0.001423467,-0.00314311,-0.001267206,0.002490294,-0.00012085,0.000525378,0.004266702,-0.002269307,0.000146389,-0.000156808,-0.000507719,-0.003869011,0.004421565,0.001741954,0.004536096,-0.000248474,-0.001548793,-0.000638937,-0.001280728,0,0.006122588,0.003711363,0.000802622,0.003809953,0.003619585,-0.000740055,0.00055093,0.00182429,-0.002967427,0.003821451,0.000732522,0.00171917,-9.20E-05,-0.002360179,-0.003300293,0.003753776,0.001283068,0.002745931,-0.000666956,0.002243306,-0.000330904,0.004598822,-0.000724547,-0.000236484,0.008687282,0.003769651,0.002677094,0.002326766,0.001781736,0.003613086,0,-0.001189167,-0.002202232,-0.008903927,0.005263334,-0.000257217,-0.000484238,-0.000228068,-0.001048018,-0.014558518,-0.004908048,0.00100413,0.00252634,0.001759683,-0.003355518
2012/2/21,0.000439841,0.000730843,-0.000426639,0.002837791,-0.001540722,-0.003839185,-0.006763934,-0.005910069,-0.000177006,-0.000598801,0,0.000941598,-0.004267767,0.021930075,0.000183314,-0.000869263,-0.000728198,-0.005088225,-0.001638641,-0.004857284,0.00242173,0.004207364,-0.00067619,-0.003376192,-0.01555722,-0.000210914,0.001126524,0.000493735,0.001377587,-0.00409723,0.021428609,0.000928723,-0.004026852,0.000264291,-0.000369914,-0.000592036,-0.007174711,0.006811785,-0.004698708,-0.00293387,0.000572399,0.000320108,0.003753697,0.000157859,-0.004408197,-0.000237715,-0.003491199,0.003487047,-0.002669947,-0.000258213,-0.00656651,-0.001440182,0,-0.005273276,-0.006039026,0.0340769,-0.000218008,-0.011065638,-0.004037406,-0.00216947,-0.003622915,0.030840099,-0.007398151,-0.001003123,-0.00315004,-0.005094166,-0.005891644
2012/2/22,-0.003224264,-0.003358797,-0.003127401,-0.004558945,0.002813871,0.003173886,-0.007904978,-0.006737884,-0.00548859,0.003355203,-0.000878017,-0.001097666,-0.003878096,0.011226746,-0.002934044,-0.003306984,-0.005976774,-0.003118836,0.006216931,-0.007193242,-0.005400091,-0.003491395,-0.012854978,-0.00161342,-0.008471918,-0.003585335,-0.002251182,0.000369519,-0.000549993,0.00182867,0.010489528,-0.001623667,-0.003308432,-0.002508488,0.000832142,0.005665466,0,0.002255713,-0.009871244,-0.004511382,0.001810566,-0.003197221,0.003190171,-0.00647091,-0.003867911,0.000474368,-0.002569755,-0.001069506,-0.006068221,0.001289423,-0.010878633,-0.001261484,0.000181039,-0.005471931,-0.003856176,0.00179741,-0.003709634,0.012576575,-0.001621793,0.003547633,0.003923049,0.01809405,-0.000776453,0.003012391,-0.005476986,-0.007768305,-0.004656403
2012/2/23,0.004410702,0.004762274,0.005561752,0.006632838,0.000814428,-0.00226003,0.014954881,0.012769127,0.004094507,0.000477215,0.005420165,0.004865858,0.008093529,0.000462599,0.008276482,0.005238398,0.006012711,0.007132883,0.001373064,0.012291231,0.006286569,0.003854292,0.008909915,0.006140165,0.01248774,0.003174907,0.005189469,-0.000862692,0.0042653,-0.001825332,0.000576714,0.003407594,0.006638583,0.00450042,9.22E-05,0.000336325,0.000834112,0.005029441,0.010980891,0.005910981,-9.50E-05,0.004971075,0.003617643,0.004289208,0.00804627,-0.000117899,0.004917844,0.003211462,0.005925719,0.001803327,0.013365288,0.003609543,0,0.010832436,0.013020539,0.028708222,0.010074538,0,0.005684786,0.00102595,0.001430307,0.007566324,0.004351126,0.006005702,0.00698994,0.007117556,0.015842574
2012/2/24,0.0021956,0.001677172,0.001418107,0.003451513,0.000271688,0.008153856,-0.001932454,-0.004071303,0.000709326,0.00071606,0.00335143,0.003436416,0.000914379,-0.004565995,0.006019902,0.002258351,-0.00043732,0.001863775,0.00077119,-0.001406023,0.004401562,0.00593363,-0.003396743,0.000321306,0.001298296,0.001687633,0.006734174,0,0.004110826,0.010057054,-0.004034564,0.000308474,0.001465206,0.001712672,-0.000646776,0.000252122,0.004998586,0.003950906,-0.002429732,0.00117537,-0.000951083,0.001596204,0.003059792,-0.000474626,0.00027932,-0.000237393,-0.001164955,-0.000266943,0.000535572,0.000771955,-0.003709726,0.000898859,0,0,0.000231666,-0.000872168,0.008673056,0.006510876,0.002099583,0.000455961,0.00076129,-0.013971477,0.004177578,0.001990167,0,0.000176635,-0.000418532
2012/2/27,0.001679967,0.002183765,0.000849672,0.001407301,0.003164102,-0.008087909,-0.001694026,-0.002242119,0.003366609,0.001789565,0.000725974,-0.000311192,-0.000507564,-0.003077273,-0.005077056,0.000519585,0.003500021,0.000248135,0.003681821,-0.000384031,0.001413491,0.001734756,0.007498361,0.00337124,-0.001620676,0.001263832,-0.006689128,0.000124252,0,-0.009956917,-0.002893585,0.000308523,0.000731693,0.00223612,0,0.001596788,0.001933984,-0.003148883,-0.00042962,0.00117399,0.000951988,0.001273857,0.000217968,0.003639732,0.000167258,0.00023745,0.00583308,0.000800555,0.000891791,0.001798365,-0.001240907,-0.000538887,-0.000181006,0,0.000462654,-0.000290903,-0.008383217,0.008851512,0.00048339,0.003530091,0.003328742,-0.007084543,0.001078713,-0.005957882,0,0.00052981,-0.001152026
2012/2/28,0.002916398,0.002760251,0.002830499,0.010148007,-0.000720755,0.012684045,-0.002666799,-0.002114306,0.001412463,-0.000118544,0.003192513,0.003737069,-0.00152382,0.01042521,0.009294477,0.001212824,0.001017162,-0.0013637,0.003156558,-0.002176566,0.006493687,0.007274045,0.002706495,0.001919867,-0.005844227,0.002524154,0.009427643,0.001108421,0.00477637,0.013943084,0.010446913,0.001542137,-0.000913665,0.001312827,0.000647195,0.000167722,0.003861482,-0.003289597,-0.003583323,0.000977135,-9.53E-05,0.003341482,0.001959512,0.002050129,-0.001227503,0.000235728,0.005566982,-0.00133315,-0.000356188,0.003077201,-0.003037405,-0.000898817,0.000181039,-0.002211367,-0.002313816,0.04278234,0.008887587,-0.003290345,-0.000161142,0,0.000474261,0.022654196,0.003693984,0.01598364,-0.000420686,-0.000882793,-0.001991821
2012/2/29,-0.003925678,-0.005287708,-0.00649087,-0.004482013,-0.000992314,-0.00178914,-0.014949053,-0.014834707,-0.005113861,-0.000952858,-0.005062834,-0.004498913,-0.006714527,-0.053029062,-0.013001134,-0.003114345,-0.008275303,-0.005959721,0.000935431,-0.012575644,-0.006311516,-0.004470267,-0.004049019,-0.006387658,-0.004082484,-0.003147275,-0.007782662,0,-0.005296846,-0.000676321,-0.053417594,-0.004389008,-0.006403118,-0.005243004,-0.000646776,-0.004529867,-0.006044284,-0.011354724,-0.011075822,-0.006833527,9.53E-05,-0.006660347,0.001304556,-0.005822559,-0.007541121,0,-0.003690974,-0.006139663,-0.0030315,0.000255545,-0.015787483,-0.002878765,0,-0.009546585,-0.013685819,-0.063633896,-0.010313832,-0.006094281,-0.006605193,-0.000907608,-0.003979981,-0.033664615,-0.005827028,-0.017698974,-0.005260985,-0.004417866,-0.017016567
2012/3/1,0.005181864,0.006480672,0.007669154,0.007917931,-0.00201805,0.010306837,0.005181992,0.006319027,0.006026361,-0.001612937,0.007560263,0.005921771,0.008808414,0.014121416,0.011342848,0.002082663,0.009661885,0.008743494,-0.002361915,0.006627963,0.006916147,0.005872141,0.010840463,0.007553978,0.006066508,0.003367877,0.009636647,-0.000159509,0.005461356,0.009474283,0.014563093,0.002165749,0.007733128,0.006983667,-5.52E-05,-0.002443733,0.005251784,0.009615514,0.004654354,0.006094279,0.000733665,0.008940006,0.001714214,0.00838898,0.009455464,-0.000176926,0.008335358,0.003491976,0.00214631,0.001000649,0.00394015,0.001804446,-0.000181006,0.007228932,0.008466531,0.026527553,0.013243667,-0.009414464,0.00859524,-0.002254892,-0.003239733,0.008844698,0.005090212,0.006005702,0.006769719,0.005857559,0.007159326
2012/3/2,-0.003049581,-0.002604724,-0.004932913,-0.000769987,0.00217676,-0.002661147,-0.01497486,-0.015631744,-0.002995046,0.00203446,-0.003030372,-0.00185885,-0.007716375,-0.001620577,-0.009225545,-0.003117422,-0.00391456,-0.006191544,0.000342493,-0.013296635,-0.003644497,-0.001373735,-0.003351303,-0.004466622,-0.001466368,-0.001678074,-0.007103196,0.000739809,-0.001765193,-0.002458233,-0.002392285,-0.000154465,-0.005298755,-0.002747918,0.000370828,8.45E-05,-0.001649967,-0.011375271,-0.011582342,-0.004689452,0.000475873,-0.003955787,-0.004141881,-0.004708943,-0.008363269,0.000237379,-0.000688879,-0.005888896,-0.003212475,0.002050586,-0.01415571,-0.003962744,0,-0.010082208,-0.013759706,-0.019744493,-0.012855993,0.009392097,-0.005306263,0.003537866,0.00401548,-0.019681457,-0.003223026,-0.009950183,-0.005673394,-0.004941041,-0.015066176
2012/3/5,-0.004078191,-0.004134806,-0.004532889,-0.010328671,-0.00144782,-0.014898748,0.001121566,0.000950373,-0.002650656,-0.002030329,-0.005934059,-0.006363717,-0.004297283,-0.004148145,-0.00529485,-0.000695078,-0.003493741,-0.006478854,-0.00179472,-0.00143989,-0.010269764,-0.00859714,-0.004034937,-0.003364759,0.010118997,-0.000630721,-0.010283692,0.000122611,-0.003672982,-0.017248901,-0.00299767,-0.001003709,-0.005969734,-0.004068209,-0.00037069,-0.004560944,-0.002203225,-0.006422693,-0.000585843,-0.006281658,-0.001046815,-0.003812522,-0.005581494,-0.004415504,-0.003598739,0,-0.00091894,-0.00700026,0.002148616,-0.003325018,0.003269365,0.002351228,0.000181039,-0.004488243,-0.004019652,-0.02162321,-0.003907116,-0.007938576,-0.008406209,-0.002274425,-0.00199971,-0.021354391,-0.003387117,-0.006029957,-0.003169913,-0.004610583,-0.001508113
2012/3/6,-0.014625306,-0.015442567,-0.016078576,-0.009812916,0.001993498,-0.035214347,-0.019915284,-0.018169608,-0.016477696,0.001675322,-0.014560327,-0.014682784,-0.019216903,-0.017808615,-0.031938299,-0.013734157,-0.016067378,-0.018309553,-0.001539976,-0.020047106,-0.012935478,-0.009712032,-0.024308076,-0.016720419,-0.013249743,-0.012195002,-0.030720949,-0.000122596,-0.012970951,-0.033508217,-0.019242316,-0.015221801,-0.016816278,-0.015809722,0.000926898,0.002885331,-0.012972852,-0.016293609,-0.018760176,-0.017384499,-9.49E-05,-0.015786696,-0.013317554,-0.01726632,-0.01924251,0,-0.015639637,-0.022505807,-0.013221551,-0.008470293,-0.018279599,-0.011365844,0,-0.019767511,-0.021129943,-0.030881032,-0.040967698,0.012132062,-0.017280642,0.002165942,0.004197906,-0.021447116,-0.014521669,-0.008089123,-0.017384112,-0.019953731,-0.020498326
2012/3/7,0.006976099,0.007472568,0.008677167,0.007708022,-0.000904882,0.01193255,0.009398097,0.008839022,0.007926378,0.000238601,0.00768314,0.0079264,0.009848625,0.005716091,0.01232438,0.005993345,0.008313229,0.009964426,-0.000428406,0.009894639,0.008928566,0.007355963,0.012456936,0.008665792,0.0054042,0.005746748,0.011419291,0.000246856,0.005395093,0.012028299,0.006744366,0.006120534,0.008363825,0.007898194,-0.00101909,0.002199275,0.004474162,0.008350148,0.00941011,0.008243181,-0.000191004,0.007938995,0.002788741,0.009026707,0.009953942,-0.000237323,0.011448664,0.010263429,0.004526809,0.0018122,0.009238043,0.004014524,-9.06E-05,0.010260082,0.009701723,0.012496143,0.015905384,-0.006120321,0.008460522,-0.000796151,-0.001899992,0.003811676,0.005486331,0.006116234,0.008414197,0.010361943,0.010573644
2012/3/8,0.009948876,0.009840486,0.010322622,0.01077114,-0.002263131,0.021965132,0.012958922,0.011088016,0.008042931,-0.001552213,0.011730558,0.010537972,0.012035892,0.010083688,0.021539645,0.008235533,0.008981269,0.011257021,0.000171524,0.012312691,0.011846969,0.010083186,0.009569617,0.009888206,-0.005211969,0.005926487,0.022350636,-0.000862859,0.009218237,0.020974299,0.009135178,0.005380543,0.011463556,0.009164702,-0.000185002,-0.000422221,0.011136107,0.008145325,0.010950038,0.011963926,0.0007628,0.00964446,0.007786663,0.00958473,0.01145101,-0.000355579,0.010163948,0.014278122,0.007570115,0.005426108,0.010869789,0.008178662,0,0.013482507,0.015973862,0.013576014,0.02706313,-0.01000819,0.012337369,-0.001593454,-0.002951285,0.012341023,0.012160907,0.017223983,0.009627649,0.010615097,0.014932169
2012/3/9,0.00386725,0.00392704,0.004966448,0.004169877,-0.000181118,-0.000904947,0.013539404,0.012861831,0.003368912,-0.000957512,0.004202698,0.003112504,0.009534645,0.00665541,-0.003300274,0.003475717,0.00510714,0.007004247,-0.00051475,0.01294777,0.005219453,0.004475035,0.00812432,0.003852281,0.004911742,0.003155669,-0.002929789,-0.000369587,0.00286305,-0.000456647,0.00663854,0.001784399,0.007371127,0.00486985,0.001761235,0.00177372,0.004129925,-0.000942197,0.012295237,0.006699367,-0.00219023,0.00429872,0.00110358,0.005538037,0.009687786,0,0.005716835,0.002165359,0.004829727,0.001799241,0.013865193,0.005228121,9.07E-05,0.010712147,0.012649005,0.011263402,-0.010017161,0.001987152,0.007637482,-0.000228777,-0.000763252,-0.001500426,0.004775477,0.003983971,0.008052518,0.008011538,0.013745492
2012/3/12,7.28E-05,0.000144911,-0.000705822,0.000461539,0.000907661,-0.009284655,-0.001961191,-0.000133089,0.001413803,0.000719054,-0.002165022,-0.000309912,-0.003554734,-0.007873528,-0.002575329,0.00242483,-0.000435679,-0.003105062,-0.001973252,-0.0029693,0.000841764,0.001370834,-0.00268622,0.001119206,0.007331423,0.003775167,-0.00339096,0.000123059,0.001359369,-0.010961578,-0.007793829,0.002400222,-0.002378097,-0.000786211,0.000185826,0.001264434,0,-0.005526594,-0.003181067,-0.002544857,0.001717563,-0.000475439,0,-0.000787035,-0.003625979,0.00011834,-0.002728184,-0.000269961,0.005341227,0.00256553,-0.001116379,0.003766194,0,-0.004444585,-0.003502045,-0.017760389,0.003739827,-0.000172114,-0.004192871,0,-0.000286288,-0.016341116,-0.00168662,-0.009920786,-0.000210114,-0.001413065,-0.004131251
2012/3/13,0.018025885,0.018034312,0.018511138,0.018600867,-0.003354789,0.025600249,0.019891812,0.021523524,0.019587063,-0.002992073,0.01735621,0.01707254,0.019364174,-0.016780785,0.016230284,0.014167254,0.019898502,0.01781739,-0.002749432,0.020072716,0.020190646,0.019849434,0.038383518,0.017728884,0.020216479,0.014626261,0.017691163,-0.001233276,0.014797781,0.027245852,-0.016918356,0.017147996,0.018520122,0.018612949,-0.001203526,-0.002441734,0.014258136,0.012063081,0.021902889,0.018838534,0.000381036,0.018398057,0.007276475,0.021889564,0.019539873,-0.00059212,0.015503742,0.020805072,0.01328127,0.003326272,0.021793655,0.010898921,0,0.020776241,0.017338348,-0.011339342,0.01775094,-0.017594043,0.017651709,-0.004903387,-0.007167655,-0.00496461,0.014588434,0.009018185,0.018713249,0.018924684,0.018295716
2012/3/14,-0.001071013,-0.001280717,-0.002081645,0.003471444,-0.005458993,-0.016937896,-0.008186673,-0.007852664,-0.002942174,-0.00587953,0,0.000305655,-0.007598338,-0.016820676,-0.008893,-0.003236813,-0.00398722,-0.005386419,-0.011894205,-0.007871048,0.004260552,0.003691177,0.001297037,-0.002510668,-0.002694893,-0.002883355,-0.009806392,-0.001976268,0.000534983,-0.015734097,-0.016594988,0.001518481,-0.005131046,-0.001929968,-0.002038524,-0.009284841,-0.000269845,-0.009642829,-0.007381069,-0.002503665,-0.002190269,-0.001557426,-0.002517963,-0.002619482,-0.007633139,-0.001423694,-0.001346941,-0.002381927,-0.005067996,-0.003570463,-0.008203042,-0.006539588,0,-0.006728365,-0.006794103,-0.030688094,-0.008828376,-0.025195208,-0.005728757,-0.00836573,-0.01145428,-0.038188492,-0.001210937,-0.01092369,-0.004540728,-0.004686722,-0.008147795
2012/3/15,0.005789579,0.005984085,0.005839124,0.002857236,-0.000457748,0.008161469,0.008375925,0.007914816,0.006595636,0.00024099,0.004833942,0.004881462,0.009268719,0.009462897,0.009521832,0.005298229,0.006720078,0.008492692,-0.002180043,0.009469,0.003558325,0.002674828,0.017487266,0.005978259,-0.001430501,0.004337382,0.007427744,0.00012344,0.003209083,0.007992598,0.010625005,0.00401961,0.007600506,0.005931098,9.28E-05,0.001363254,0.00162221,0.001622495,0.009867141,0.008109604,0.002195077,0.005303535,-0.003401054,0.007725445,0.009241109,0.000593806,0.003372089,0.011939531,0.003688794,-0.002815428,0.009098204,0.001956864,-9.06E-05,0.008297828,0.008231871,0.008314686,0.011296762,0.001530795,0.007202423,0.000808823,-0.000292042,0.000399056,0.0039403,0.008032384,0.008293354,0.008371051,0.008530468
2012/3/16,0.001384601,0.001345141,0.001520321,-0.000705956,9.20E-05,-0.000449835,-0.00084289,-0.002748121,0.001552598,-0.000120466,0.001556101,0.000910669,-0.001297875,0.001365789,0.006892753,-0.001530248,0.002272281,-0.000610472,0.001486115,-0.001014328,0.000136391,-0.000468666,0.00383133,0.001564286,0.005730641,-0.00082263,0.004244955,0.000619639,0.001466267,-0.001132507,0.001236887,-0.000794519,8.99E-05,0.001281571,0.001021378,0.000595392,-0.000108668,0.013756751,-0.000283304,0.001172242,0.000571974,0.001861824,-0.003633499,0.001993185,-0.001411973,0.000593552,-0.003213992,0.000447476,-0.003313615,0.002053217,-0.00040996,-0.001065422,-9.04E-05,-0.001175586,-0.001494778,0.001902933,0.010311619,0.001978056,0.001112359,-0.000461777,-0.000292652,-0.004188334,-0.000754967,0.00597612,-0.001028048,-0.001037526,-0.002192696
2012/3/19,0.003920027,0.004101606,0.003725873,0.007065302,-0.003202612,-0.005624216,0.008433604,0.00905525,0.002238085,-0.002655361,0.005226753,0.004702079,0.003098686,0.00179785,0.005224356,0.000851206,0.002550671,0.002808418,-0.001396478,0.006344185,0.007090335,0.00736295,0.005089001,0.003903539,0.006964053,0.001646301,0.001779556,-0.000866062,0.004790933,-0.003855853,0.001235241,0.000150778,0.002693794,0.003583967,-0.001761562,-0.002636182,-0.00027131,0.00454531,0.00694057,0.002687911,-0.000571647,0.003716728,0.003757503,0.003060562,0.003356413,-0.00071182,0.005186063,0,0.002475752,0.000256248,0.009156664,0.000711131,0,0.006389806,0.007485741,0.01234566,0.004465385,-0.011935965,0.002857269,-0.004967397,-0.006137862,-0.006609233,0.00166145,0.002969984,0.002470461,0.001558025,0.008163661
2012/3/20,-0.00291075,-0.0030284,-0.003437053,0.001791445,0.001468425,-0.014026895,-0.00896031,-0.008973989,-0.002920274,0.00024254,-0.00407495,-0.004227023,-0.007274044,-0.00903516,-0.011827995,-0.004763229,-0.002968279,-0.00621024,-0.000612247,-0.00869987,-0.001760132,-0.000996836,0.005063235,-0.003422112,-0.001414364,-0.00267109,-0.011547833,-0.000371241,-0.003575874,-0.017304073,-0.009253524,-0.005224075,-0.006178717,-0.003060886,-0.000929137,-0.000937562,-0.005157249,-0.015038771,-0.008017938,-0.004977948,-0.001618891,-0.003548833,-0.000770454,-0.002440762,-0.00734819,-0.000237312,0.001570165,-0.011584607,-0.003175369,-0.001792465,-0.008531932,-0.002664455,0,-0.009022248,-0.010059703,-0.025953719,-0.012277887,0.003996517,-0.006964286,-0.001277229,0.000490527,0.005241949,-0.006484585,-0.00987182,-0.005544461,-0.004321564,-0.010485381
2012/3/21,-0.001637362,-0.001836556,-0.001103688,0.000149217,0.002384048,0.00229433,-0.000241578,-0.000262458,-0.002068013,0.002903212,-0.000282683,0.000303337,-0.001103758,0.000499605,-0.006528816,-0.001880612,-0.002835352,0.000735358,0.004548022,-0.00050885,-0.000135879,-0.000332415,-0.004408121,0.000624559,-0.001416714,-0.001647893,-0.00449326,0.000371379,-0.001196494,0.001853347,0.000622679,-0.002968723,-0.000180658,-0.001535546,0.002696313,0.001877411,-0.000545702,-0.011890065,-0.002411106,-0.001154706,0.002098508,-0.000929144,-0.003195232,-0.001988075,-0.001105239,0.000593862,0.001344035,-0.000533496,-0.001592318,0.000513285,-0.001365929,-0.00106837,0,0,0.00138605,0.001926147,-0.00600058,0.011307897,0.002231256,0.004998107,0.005094971,-0.002005602,0.000607379,-0.004984849,-0.002064681,-0.002604081,0.001259271
2012/3/22,-0.007203995,-0.006865089,-0.008011345,-0.002085493,0.000913847,-0.015567684,-0.009646394,-0.009188778,-0.009150294,0.001448104,-0.006210071,-0.006365617,-0.010350095,-0.003994753,-0.006936701,-0.0058228,-0.008672073,-0.009086462,-0.001654047,-0.009941179,-0.00325527,-0.002328485,-0.013282301,-0.008890993,-0.013713782,-0.005159002,-0.009027417,-0.000247786,-0.005190461,-0.015263617,-0.003733632,-0.006259833,-0.008561577,-0.007816309,-0.000556414,0.001107413,-0.00327642,-0.022562684,-0.011390552,-0.008668782,-0.001142383,-0.00743936,0.002431062,-0.009347295,-0.010176458,0.000118663,-0.002460516,-0.011194074,-0.006558052,-0.000769044,-0.009574643,-0.005348397,9.04E-05,-0.009545597,-0.009271718,-0.02146742,-0.011427535,0.003220878,-0.008269717,0.00092598,0.001266936,-0.020297299,-0.003034066,0.001002337,-0.009517814,-0.008077436,-0.009011009
