Date,SHV,LQD,BND,BSV,SHY,MBB,SPY,GLD,IGSB,AGG
2012-06-25,0.0,0.002567427,0.002614539,0.001482389,0.0,0.000738025,-0.016034678,0.007337494,-0.000287212,0.003152314
2012-06-26,-9.1e-05,0.001024132,-0.001066459,-0.000370781,-0.000236327,-0.000921574,0.005025935,-0.007414148,0.000573908,-0.001077585
2012-06-27,-9.06e-05,0.001364837,0.001067597,-0.000122916,0.0,0.000553642,0.009016648,0.00137601,0.000955851,0.000449315
2012-06-28,0.000181682,0.0015321,0.001067484,0.000739758,0.000118974,0.000460829,-0.002853787,-0.01164692,0.000287111,0.001168238
2012-06-29,0.0,-0.000254902,-0.000710138,0.0,0.0,-0.000553336,0.024926713,0.027408138,-0.000191409,-0.001346277
2012-07-02,-9.1e-05,0.005306932,0.002102101,-0.000234514,0.000307966,0.00092421,0.003012803,-0.000644411,9.86e-06,0.001917871
2012-07-03,9.1e-05,0.000849228,-0.001422963,0.000492995,-0.000237358,9.23e-05,0.006592444,0.015281517,-0.000765519,-0.000719154
2012-07-05,-9.1e-05,0.002543711,0.002849526,-0.000122158,0.00035529,0.001384016,-0.00451168,-0.011304547,0.00047889,0.002607671
2012-07-06,9.1e-05,0.002537601,0.000946387,0.000986817,0.000355653,0.000921656,-0.009503595,-0.012654073,-0.000382487,0.00071746
2012-07-09,0.0,0.00067513,0.001892117,0.00049341,0.0,0.000736392,-0.001255009,0.002146813,0.000478164,0.001972004
2012-07-10,-9.1e-05,-0.000253153,0.000944159,0.000491867,0.0,0.000276251,-0.008719878,-0.012269537,0.001148201,0.000446627
2012-07-11,0.0,0.001687284,-0.001414902,0.0,0.000118476,0.000367866,0.000149003,0.005520944,0.000477982,-8.89e-05
2012-07-12,0.0,0.005051613,0.001889436,0.000247652,0.000237315,0.000827796,-0.004845018,-0.00261461,0.0,0.001787985
2012-07-13,9.1e-05,0.000335416,0.000117712,0.000245427,0.000237063,-9.21e-05,0.016777475,0.01015796,0.000763573,0.000357297
2012-07-16,-9.1e-05,0.00276315,0.00058928,0.000492681,0.000355022,-0.000551148,-0.002357177,0.00045418,0.000381283,0.000802849
2012-07-17,0.0,0.0,-0.000353563,-0.000246111,-0.000118462,0.0006436,0.006866962,-0.004798687,0.000286087,-0.000356208
2012-07-18,9.1e-05,0.005512092,0.001649528,0.000492235,0.000237147,0.000826773,0.0074073,-0.002736679,0.001144613,0.001961824
2012-07-19,-9.1e-05,0.001744225,-0.000235404,0.000368698,0.000236114,-9.2e-05,0.002620574,0.00215617,0.000285678,-0.00080151
2012-07-20,0.0,0.000746212,0.001882094,0.000983947,0.000118615,0.001009617,-0.009148234,0.001890685,-0.000571108,0.001425543
2012-07-23,9.1e-05,-0.003231453,0.000469583,-0.000492084,0.00011821,0.000183689,-0.010112512,-0.004164765,-0.000190647,0.000889423
2012-07-24,0.0,0.001579724,0.001174307,-0.00012211,-0.000236783,9.16e-05,-0.008586302,0.003202022,0.000380944,0.001244405
2012-07-25,-9.1e-05,0.001908322,0.000703331,0.000614511,0.000118615,0.000275119,0.000223687,0.01400465,0.00028562,0.000354574
2012-07-26,0.0,0.001573723,-0.000702837,-0.000614133,0.0,-0.000183334,0.016497343,0.007066269,0.000571755,-0.000620873
2012-07-27,9.1e-05,-0.004713836,-0.003751623,-0.00098326,-0.000709847,-0.001466775,0.018433053,0.004911584,-9.56e-05,-0.003018298
2012-07-30,-9.1e-05,0.002575988,0.001882988,0.00135334,0.000473861,0.001009794,0.0,-0.000698239,0.000856886,0.0016918
2012-07-31,9.1e-05,0.005138064,0.001056698,0.000490693,0.000236379,0.000183621,-0.006994738,-0.005970827,0.001141649,0.000977986
2012-08-01,0.0,-0.00111632,-0.001210219,-0.001057073,-0.000166334,-0.000872356,-0.000871368,-0.008626788,-1.93e-05,-0.001157202
2012-08-02,9.06e-05,0.000662349,0.001882668,0.0,0.000119304,-9.2e-05,-0.006904753,-0.006510213,-0.001616987,0.000178613
2012-08-03,0.0,-0.00239972,-0.003642275,0.0,-0.000356014,0.000459707,0.019833284,0.00921299,0.000380964,-0.00240571
2012-08-06,-0.000181632,0.001327342,0.000942661,0.000123769,0.00011943,0.000183258,0.001937472,0.004821601,0.000571398,0.001518731
2012-08-07,9.1e-05,-0.005219209,-0.002591821,-0.000492747,-0.000474245,-0.00082586,0.005013792,-0.000127986,0.00038094,-0.00267487
2012-08-08,-9.1e-05,-0.002831769,-0.00023614,-0.000246441,-0.000355193,-0.000460383,0.001211552,0.001279735,-0.000380795,-0.001251581
2012-08-09,0.0,-0.000668076,-0.00059015,-0.000738748,0.0,0.00027612,0.000853997,0.003259265,0.0,-0.000268405
2012-08-10,9.1e-05,0.002841032,0.00118145,0.001109158,0.000236782,0.000827709,0.001635881,0.001210186,0.000570818,0.001610948
2012-08-13,0.0,-0.002082571,0.000118367,-0.000123043,0.000118509,-0.000827025,-0.000497055,-0.007570857,-0.00018977,-8.88e-05
2012-08-14,0.0,-0.004510088,-0.002479427,-0.000985007,-0.000236502,-0.000827371,0.000141986,-0.005513178,0.000665968,-0.002324787
2012-08-15,-9.1e-05,-0.004696986,-0.003551376,0.0,-0.000355277,-0.00230103,0.001136686,0.003223103,9.5e-05,-0.003225343
2012-08-16,9.1e-05,-0.002949951,-0.001068903,-0.000123504,-0.000118859,-0.000645303,0.007378498,0.005975664,0.000856137,-0.001259066
2012-08-17,0.0,0.001352416,0.001664783,0.000369801,0.000118873,0.000553498,0.001338196,0.001021996,0.000284882,0.001170176
2012-08-20,-9.1e-05,0.002785709,-0.000474748,-0.000739761,0.0,0.000645447,7.03e-05,0.003445593,0.000569686,-0.000359195
2012-08-21,0.0,0.00168359,0.001781634,0.000863874,0.0,-0.000276587,-0.003024331,0.009983514,-0.000949048,0.001349018
2012-08-22,0.0,0.005714653,0.004030833,0.00135534,0.000592045,0.003136114,0.000423747,0.010766174,-0.000665378,0.004310668
2012-08-23,0.000181665,0.000752481,0.000472903,0.000615593,0.000118691,0.000643192,-0.008179603,0.008409158,-0.000380131,0.000715614
2012-08-24,0.0,0.001085178,0.0,-0.00049243,0.0,-0.000734568,0.006042733,0.000494174,0.0,-0.000715103
2012-08-27,0.0,0.001251044,0.001534882,0.000246121,-0.000118677,0.000735108,0.000211769,-0.003766133,-0.000190222,0.001341671
2012-08-28,0.0,0.001416568,0.000352811,0.00012303,0.000118691,0.000183494,-0.000988875,0.001735243,0.000951209,0.000803755
2012-08-29,-9.06e-05,-0.002079269,-0.000824475,0.000123447,0.0,-0.000642745,0.00077792,-0.006495936,0.000855308,-0.000981335
2012-08-30,9.06e-05,0.000332369,0.000825156,0.000737459,0.000118188,0.000735159,-0.00720793,-0.000435843,0.000664409,0.000624992
2012-08-31,9.03e-05,0.006917215,0.003534754,0.001597494,0.000591848,0.001377643,0.0047686,0.023050068,0.001138736,0.003124611
2012-09-04,-8.13e-05,-0.002366116,-0.000658874,-0.001585259,-7.02e-05,-0.000275588,-0.000920517,0.001583209,-0.000929945,-0.000187402
2012-09-05,0.0,0.000416181,0.0,0.000246355,0.0,0.000459327,-0.000850535,-0.001033549,0.000379921,0.0
2012-09-06,0.0,-0.004409096,-0.002354657,-0.000492373,-0.000473915,-0.00100977,0.020296257,0.003529924,-0.000190099,-0.002318791
2012-09-07,0.0,0.002088576,0.0,0.000615661,0.000236728,0.00055121,0.003895152,0.021529523,0.0010449,0.000178939
2012-09-10,0.0,-8.27e-05,0.000236168,0.0,-0.000236672,-0.000550906,-0.005681449,-0.006827411,0.000948589,0.000178738
2012-09-11,0.0,0.000833775,-0.001297659,0.000246048,0.000236728,-0.001286184,0.002787382,0.003646366,0.000189672,-0.001161885
2012-09-12,0.0,-0.001999915,-0.001417837,-0.000368928,-0.000118141,-0.000184086,0.003335372,0.000119144,-0.000568657,-0.00187864
2012-09-13,9.03e-05,0.005343006,0.002011115,0.000615143,0.000355538,0.004600966,0.015236039,0.020188181,0.002086094,0.002330345
2012-09-14,0.0,-0.00597923,-0.004958711,-0.000860907,-0.000473915,-0.001007054,0.004434867,0.002860344,9.4e-05,-0.004113689
2012-09-17,0.0,0.003425463,0.001424401,0.000123878,0.0,-0.000734266,-0.003396176,-0.008149064,0.0,0.001616832
2012-09-18,0.0,0.003080265,0.001184578,0.000614463,0.000118559,-0.000366855,-0.000817746,0.007746522,-0.000188577,0.000627279
2012-09-19,-9.03e-05,0.001659884,0.0013012,0.000246065,0.0,0.000918233,0.000545467,0.000116494,-0.000189116,0.001970707
2012-09-20,0.0,-0.000828357,0.000236192,0.0,-0.000236895,0.000550064,6.86e-05,-0.001572169,0.000756773,-0.000625147
2012-09-21,0.0,0.001824484,0.001063855,0.000492117,0.000118378,0.001466479,-0.000418314,0.002857675,-0.000567192,0.001610201
2012-09-24,0.0,0.001490314,0.001062387,-0.00012305,0.000118559,0.00073267,-0.001507978,-0.005291949,-0.000757133,0.001071938
2012-09-25,-9.06e-05,0.001983377,0.0020038,0.0,-0.000236895,0.001005991,-0.010642226,-0.001636941,-9.5e-05,0.001606227
2012-09-26,0.0,0.002804869,0.001647945,0.00036844,0.000236951,-0.000639701,-0.005620963,-0.005621635,-0.000567914,0.000979697
2012-09-27,0.0,-0.000493416,-0.000587167,0.000491216,0.000118155,-0.001371473,0.009421312,0.014898998,0.00104237,-0.000623093
2012-09-28,9.06e-05,0.002222759,0.000939997,-0.000122636,0.00047393,-0.000549527,-0.004631969,-0.0026111,0.001135878,0.001425147
2012-10-01,-7.26e-05,0.002668497,0.000753847,0.000196672,2.38e-05,-0.000109764,0.002639483,0.002327034,-0.00319065,-0.000382948
2012-10-02,9.05e-05,0.000329158,0.0,0.000736839,-0.00023714,-0.000642001,0.001039035,-0.001102717,0.000665203,0.000801671
2012-10-03,-9.05e-05,0.000656775,-0.000353121,-0.000859263,0.0,0.000459167,0.004083128,0.001801264,0.000189872,-0.000356218
2012-10-04,9.05e-05,-0.000820596,-0.001647245,0.0,0.0,-0.001743278,0.007167794,0.006960135,0.000284627,-0.001425043
2012-10-05,-9.05e-05,-0.001560966,-0.001060362,0.00024593,-0.000473904,0.000183566,6.87e-05,-0.005702468,0.000758622,-0.002052368
2012-10-08,9.05e-05,0.002632635,0.001297848,0.000123042,0.00011885,0.000734804,-0.003421275,-0.003302005,-0.000664026,0.001519871
2012-10-09,0.0,0.001066917,-0.00176704,-0.000123027,0.0,-0.001928201,-0.00988756,-0.006160985,0.000664467,-0.001070965
2012-10-10,0.0,0.00180324,0.001533696,0.000123042,-0.000118835,0.000828234,-0.00638019,-0.000877298,0.0,0.001608591
2012-10-11,-9.05e-05,0.003273495,0.000825262,-0.000245839,-0.000118166,9.18e-05,0.000558604,0.002809711,0.001611962,0.001248902
2012-10-12,0.0,0.001141459,0.0007064,0.000369172,0.000355223,0.000368009,-0.003278377,-0.007354715,0.000851787,0.000801792
2012-10-15,0.0,0.003095664,-0.000352614,0.000244949,-0.000236959,-0.001378388,0.008327552,-0.010055225,0.001512952,0.000533849
2012-10-16,0.0,-0.000649415,-0.002001095,-0.000491068,0.0,9.17e-05,0.010133231,0.006355759,-0.00056674,-0.001601026
2012-10-17,0.0,-0.001951065,-0.002476594,-0.001229132,-0.000591904,-0.000367504,0.004535303,0.00070827,-0.000850593,-0.003119949
2012-10-18,9.05e-05,-0.001872138,-0.000472544,0.0,0.000118431,-0.000736291,-0.002599099,-0.004423735,0.00104047,-0.000357451
2012-10-19,-9.05e-05,0.001794642,0.001536917,-0.000368504,0.0,0.001104743,-0.016664657,-0.010782583,-0.000283645,0.00125203
2012-10-22,9.05e-05,-0.002361561,-0.001416913,-0.000246047,-0.000355154,-0.000827643,0.000139528,0.003653355,-9.4e-05,-0.001339831
2012-10-23,0.0,0.001714121,0.002246648,0.000738432,0.000474228,0.001012993,-0.013876331,-0.012829748,0.000377806,0.002236076
2012-10-24,-9.05e-05,-0.002689057,-0.000471203,0.000491853,-0.000118892,-9.19e-05,-0.002828676,-0.003445518,-0.000283645,-0.000713541
2012-10-25,0.0,-0.002859725,-0.001653528,-0.001352468,-0.000355154,-0.001196049,0.002907732,0.007036295,-0.000849836,-0.002143498
2012-10-26,0.0,0.004916339,0.002128473,0.000738415,0.000236821,0.000921211,-0.000565911,-0.000542173,0.000378175,0.002684686
2012-10-31,0.0,0.003098522,0.001652525,0.000984473,0.000592254,0.000920025,0.0,0.005424029,0.000188765,0.001428346
2012-11-01,9.05e-05,-0.004389597,-0.001531435,-0.00073736,-0.00023682,-0.001654827,0.010470737,-0.004555503,-0.001606669,-0.00131314
2012-11-02,0.0,-0.001959323,0.000353725,-0.00012284,-0.000117901,0.000460647,-0.008891604,-0.02089481,0.001041652,0.000626227
2012-11-05,-0.000181481,0.000490442,0.001532904,-0.001107207,0.0,0.000459507,0.00204833,0.003874475,-0.000189925,0.001698443
2012-11-06,0.0,-0.004824038,-0.003178765,-0.000369622,-0.0003556,-0.0017475,0.007825324,0.018807863,-0.00113449,-0.002855942
2012-11-07,0.0,0.002054546,0.00236307,0.001478602,0.000829606,-9.2e-05,-0.022663643,0.001142528,-0.000473933,0.002326731
2012-11-08,0.0,-0.000984127,0.001530809,0.000614708,0.0,0.000183837,-0.012024177,0.00900955,0.0,0.00125005
2012-11-09,0.0,-0.002462246,-0.000940527,-0.000491551,0.0,-0.001842849,0.00086929,-0.001011954,-0.002652329,-0.000534804
2012-11-12,0.0,0.000164395,0.001530693,0.000368952,0.0,0.000184989,0.000796293,-0.002204805,0.001424405,-0.000267629
2012-11-13,0.0,0.000411665,-0.000117609,-0.000246236,0.000118152,-0.001200303,-0.003471701,-0.002090122,-0.000758227,0.001784641
2012-11-14,0.0,0.002055324,-0.000234797,0.000615203,0.000237057,-0.000554345,-0.013498869,0.000239337,0.0,0.000267391
2012-11-15,0.000181514,-0.001969044,-0.000117426,0.00024593,0.0,0.000369797,-0.001691876,-0.006282177,9.52e-05,-0.000979446
2012-11-16,-9.05e-05,0.000328325,-0.000471216,-0.000122827,0.0,0.000554617,0.004937391,-0.001264323,0.000379407,0.000356412
2012-11-19,0.0,0.003123731,0.0,0.0,-0.000118305,0.001016277,0.020239242,0.011996565,-0.000189464,0.000713157
2012-11-20,0.0,-0.003114003,-0.001530578,-0.000246007,-0.000236834,-0.000554001,0.000430949,-0.00285933,-0.000569675,-0.001870315
2012-11-21,0.0,0.000740371,-0.001060426,-0.000368402,-0.000118835,-0.0001846,0.001867826,0.001015581,0.000664761,-0.001695513
2012-11-23,0.0,0.000410195,0.000235376,0.0,0.0,9.25e-05,0.013625058,0.012234442,0.000378795,0.000625807
2012-11-26,9.05e-05,0.001642174,-0.00023532,-0.000123564,-0.000118166,0.000276925,-0.002122303,-0.001061305,-0.000758227,0.000357081
2012-11-27,9.06e-05,0.000574038,0.002006427,0.000615203,0.00011818,0.000184989,-0.005104374,-0.00424946,0.000190226,0.0013391
2012-11-28,0.0,-0.000164093,0.000588495,0.000123073,0.00011885,0.000184447,0.00805227,-0.012803056,-9.5e-05,0.00017895
2012-11-29,0.0,0.000737015,0.000588934,0.000122842,0.0,-9.25e-05,0.004665411,0.003782585,0.00056869,0.001248155
2012-11-30,-9.05e-05,-8.15e-05,-0.000705901,0.000613921,0.000118152,-9.19e-05,0.000211194,-0.00675912,0.000569039,-0.000534663
2012-12-03,-7.25e-05,0.001108921,0.000789822,-8.58e-05,0.000118724,0.000175474,-0.004924446,0.000481794,0.000380487,0.000143986
2012-12-04,0.0,0.000902678,0.000825724,0.000246385,0.0,0.001296065,-0.001413594,-0.010293184,-9.49e-05,0.000626889
2012-12-05,0.0,0.0020488,0.000706491,-0.000492111,0.000237224,-0.001294388,0.001769859,-0.001824614,0.001138617,0.000895437
2012-12-06,0.0,-0.000163924,0.0,0.00061493,0.0,-0.000277426,0.003392009,0.002315409,-0.001137322,-8.98e-05
2012-12-07,9.06e-05,-0.002372354,-0.00188261,-0.000737592,0.0,-0.000370456,0.003028795,0.00401218,0.000284696,-0.000894549
2012-12-10,-9.06e-05,0.000902143,0.000588858,0.0,0.0,0.001111524,0.000421528,0.003875026,-0.000189715,0.00017917
2012-12-11,9.06e-05,-0.003687169,-0.000824745,0.000369068,0.0,-0.000647648,0.0068082,-0.00090476,-0.000284837,-0.000358109
2012-12-12,0.0,-0.003042771,-0.001533029,-0.000368932,-0.000119072,0.0,0.000487897,0.000724482,-0.000379275,-0.002776592
2012-12-13,9.07e-05,-0.001566651,-0.002007955,-0.000492414,0.0,-0.000647899,-0.006132044,-0.008445491,0.00018971,-0.001616977
2012-12-14,0.0,0.000743039,0.000591651,0.000370003,0.000237001,-9.32e-05,-0.003715532,-0.001460061,0.000284552,0.001799336
2012-12-17,0.0,-0.003219519,-0.001774802,-0.00086148,-0.000236945,-0.000555705,0.01175223,0.001888732,0.001043622,-0.002425156
2012-12-18,0.0,-0.002484283,-0.002250916,-0.000984398,-0.000591526,-0.000741635,0.011128755,-0.014351743,-0.001326708,-0.002340621
2012-12-19,9.1e-05,0.003902009,0.002137121,0.000369473,0.00023675,0.001391915,-0.007429677,-0.002406215,0.0,0.001714473
2012-12-20,-9.1e-05,0.000992366,0.00023769,-0.000123004,-0.000118835,-9.32e-05,0.005752532,-0.012122003,9.43e-05,9.03e-05
2012-12-21,9.1e-05,0.001735064,0.001421521,0.000369597,0.00011885,0.00046337,-0.00907717,0.003756377,-0.000379647,0.000901268
2012-12-24,-9.1e-05,-0.000659832,-0.006744047,-0.003818547,0.0,9.28e-05,-0.003081116,0.001808728,0.0001904,8.96e-05
2012-12-26,0.0,0.001423951,0.000833798,0.000370877,1.14e-05,-0.000277783,-0.004214746,0.000996163,0.001111951,0.001352076
2012-12-27,9.1e-05,0.003224157,0.000833443,0.000864878,0.000355916,0.000648199,-0.001340441,0.002363508,0.000949921,0.000540771
2012-12-28,0.0,0.002224599,0.000237492,0.000370851,0.0,0.000740875,-0.010808628,-0.003847173,-9.46e-05,0.001530128
2012-12-31,0.000181811,-0.005261809,-0.000951212,-0.000246602,0.0,-0.001110151,0.016996436,0.009218955,0.000758198,-0.001797533
2013-01-02,-0.000181778,0.002314136,-0.001546216,-0.000124141,-0.000237095,0.000278206,0.025630239,0.007097851,0.000190264,-0.001169733
2013-01-03,0.0,-0.005442432,-0.002980302,-0.000370311,0.0,0.002036451,-0.002259147,-0.012073305,-9.49e-05,-0.002523997
2013-01-04,0.0,-0.000497217,0.001553808,0.000123771,0.000118722,-0.000739184,0.004391286,-0.004714606,0.000473941,0.001084161
2013-01-07,-9.1e-05,0.001658714,-0.000715794,-0.000247187,0.0,0.0011093,-0.002732539,-0.006295249,0.000662951,-0.000541704
2013-01-08,0.0,0.00091113,0.00095587,0.000493956,0.000118415,0.0,-0.00287704,0.007087781,0.000378973,0.000903778
2013-01-09,9.1e-05,-0.000330875,-0.000358435,0.000247126,0.000355692,-0.001569774,0.002541696,-0.000435925,0.000189206,-0.000722487
2013-01-10,0.0,0.000496602,0.0,-0.000247065,-0.00011914,-0.001295106,0.007949631,0.009284006,0.000189755,-9e-05
2013-01-11,0.0,0.001819804,0.000716447,0.000494683,-0.000118178,0.000647885,-6.78e-05,-0.005679702,0.000188716,0.000992871
2013-01-14,-9.1e-05,-0.001981732,0.0,-0.000123772,0.0,0.000648481,-0.000680186,0.002980229,-0.001702385,0.000902884
2013-01-15,0.0,-0.000827313,0.001311789,0.000247142,0.000118192,0.00055478,0.000680649,0.006314252,0.000852686,0.000269957
2013-01-16,0.0,0.0,-0.000119128,0.0,0.0,-0.000647194,-0.000136049,0.000553619,0.000663035,0.000540776
2013-01-17,-9.07e-05,-0.001738887,-0.001667654,-0.000864136,-0.000118178,-0.000739549,0.006459979,0.004303795,-0.000284244,-0.002161517
2013-01-18,9.07e-05,0.000995262,0.001551325,0.0,0.0,0.000277113,0.002230077,-0.001591734,0.000567981,0.001173277
2013-01-22,0.0,0.0,-0.000953026,0.000617589,0.00023736,-0.000369946,0.005393102,0.00355633,-0.00066224,-0.000540768
2013-01-23,0.0,0.001243131,0.0015504,0.000247142,0.0,0.000555378,0.001609383,-0.002810481,0.000378996,0.001082458
2013-01-24,-9.07e-05,-0.001407204,-0.001428801,-0.000123325,0.0,-0.000462177,0.000268029,-0.010967517,0.0,-0.001351567
2013-01-25,0.0,-0.004559012,-0.003220139,-0.001481482,-0.000473925,-0.00157389,0.005622254,-0.004770191,-0.00113614,-0.002436231
2013-01-28,0.0,-0.000832298,-0.001196413,-0.000494416,-0.000355734,-0.00055671,-0.001198232,-0.0022409,0.000758149,-0.001446435
2013-01-29,9.07e-05,-0.002249562,-0.001078061,0.000370536,0.00011836,-0.001020823,0.003931294,0.004367161,-0.000851968,-0.000634528
2013-01-30,0.0,-0.003341068,-0.001079111,0.000124079,0.000355916,0.000743623,-0.003915899,0.00745386,0.000758053,-0.000452811
2013-01-31,0.0,0.000754204,0.00180008,0.000865417,0.000118304,0.000371026,-0.002465559,-0.006103986,-0.000378949,0.000906285
2013-02-01,2.72e-05,-0.002595771,-0.002809572,-0.000321983,-0.00010648,-0.000733804,0.01028753,0.001550869,0.00061615,-0.00216935
2013-02-04,-9.06e-05,0.00336888,0.003491762,0.000742571,0.0002368,0.001301057,-0.011240924,0.003406646,-0.001799747,0.002820155
2013-02-05,9.06e-05,-0.002014441,-0.001679761,0.0,0.0,-0.000464259,0.010098224,-0.000246872,0.001139044,-0.002086649
2013-02-06,0.0,0.002606829,0.002404104,-0.000371064,0.000237134,0.000371784,0.000728172,0.002654931,0.001042553,0.001727424
2013-02-07,-9.06e-05,0.000335752,0.000119888,0.000618454,0.0,-0.000743036,-0.001323092,-0.003386927,-9.44e-05,0.000362961
2013-02-08,0.0,0.00218011,-0.000240089,-0.000247099,0.000118149,9.33e-05,0.005564113,-0.001668247,-0.000284565,0.000272164
2013-02-11,9.06e-05,-0.000501989,-0.001199029,0.0,-0.000355185,-0.001021586,-0.000197686,-0.011573994,-9.43e-05,-0.000997805
2013-02-12,0.0,-0.001004064,0.000240321,0.0,-0.000236744,9.31e-05,0.001647395,0.001189746,-0.000378895,-0.000181293
2013-02-13,0.0,-0.002346982,-0.001320653,-0.00049486,-0.000118302,-0.000557924,0.000854969,-0.005253589,0.000379038,-0.000998729
2013-02-14,-9.06e-05,0.002772024,0.001442462,-0.000247283,0.000118316,0.001953189,0.000920138,-0.004401112,0.000473451,0.001818032
2013-02-15,0.0,-0.000418361,-0.000840139,0.000247344,0.000118595,-0.000185857,-0.001181713,-0.016356246,0.000189274,9.03e-05
2013-02-19,0.0,-0.000251206,-0.000360541,-0.000494241,-0.000118581,9.29e-05,0.007494642,-0.00276061,-0.000662376,-0.001179154
2013-02-20,0.0,0.001675905,0.000720887,0.000618404,0.0,0.000186298,-0.0124635,-0.025043452,-0.000189949,0.000635321
2013-02-21,-9.04e-05,0.001590014,0.000960946,0.00049418,0.000355688,-0.000279184,-0.006078987,0.007791816,0.001326968,0.000544878
2013-02-22,9.04e-05,0.000668478,0.000479898,0.000371342,0.0,0.000279262,0.009772867,0.002293317,0.0,0.000543991
2013-02-25,0.0,0.005928051,0.003237671,0.000370018,0.000236423,0.000556163,-0.019027029,0.008955972,0.00066273,0.003807976
2013-02-26,0.0,-0.001245116,0.000477666,0.000247486,0.000236855,0.001577151,0.006845411,0.012180931,9.46e-05,-0.000271152
2013-02-27,0.0,-0.000332627,-0.000238662,0.000123551,0.0,-0.000185529,0.012598415,-0.010561989,-0.000284051,0.000271226
2013-02-28,0.0,0.000332738,0.000477892,0.000616922,-0.000118204,0.000648159,-0.001975193,-0.010157257,-9.45e-05,0.000902638
2013-03-01,8.94e-06,0.002284023,0.000550174,0.00038309,0.000213222,0.000528762,0.003298385,-0.003660115,0.00034084,0.000352793
2013-03-04,-9.03e-05,-0.000748547,-0.00023904,-0.000247039,-0.000118388,-0.00018526,0.005324998,-0.00091839,-0.000283978,-0.000723033
2013-03-05,0.0,-0.001664564,-0.000598253,0.00012355,-0.000118597,-0.000370674,0.00895893,0.000525291,9.47e-05,-0.000813864
2013-03-06,9.03e-05,-0.002918569,-0.001675477,-0.000617244,-0.000118416,-0.001019414,0.001361469,0.0055781,0.000189382,-0.001085672
2013-03-07,0.0,-0.003260591,-0.001438761,-0.000617625,-0.000236373,-0.001761988,0.0018124,-0.00352407,0.0,-0.002084654
2013-03-08,-9.03e-05,-0.00352354,-0.002760935,-0.000124011,0.00011797,-0.001765776,0.004263625,0.000131012,-0.000189346,-0.002904944
2013-03-11,0.0,0.000673851,-0.00048176,-0.00024719,-0.000117956,-0.000465437,0.003795594,0.001833533,0.000473581,0.000546021
2013-03-12,0.000181194,0.002019019,0.001926827,0.000495042,0.000236428,0.000931563,-0.002243201,0.00784363,0.0,0.001819865
2013-03-13,0.0,-0.000924118,-0.001202435,-0.000123672,-0.000236373,0.000372329,0.00141326,-0.00343731,-0.000189209,-0.000817308
2013-03-14,0.0,0.000420435,0.000361176,0.0,0.0,0.000929925,0.005323832,0.000130086,-0.000568319,0.001091114
2013-03-15,0.0,0.001344257,0.001203789,0.000494535,0.000354887,0.000649817,-0.001320125,0.002082297,0.0,0.000908285
2013-03-18,-9.08e-05,0.002432621,0.001921972,0.000493643,0.000237027,0.000836256,-0.005519095,0.008961071,-0.000757494,0.000907124
2013-03-19,0.0,0.001673702,0.000600018,0.000247346,-0.000118388,0.000556474,-0.002323159,0.004505065,-0.000189747,0.00145015
2013-03-20,0.0,-0.00292425,-0.000958908,-0.000123535,-0.000118597,-0.000463414,0.006985821,-0.004548992,0.001137778,-0.001085785
2013-03-21,9.08e-05,0.001006117,0.000240639,-0.000123766,0.000118611,-9.28e-05,-0.008542665,0.005663931,-0.000473375,0.00018175
2013-03-22,9.11e-05,8.32e-05,0.000959029,-0.00037005,-0.000236999,0.000463418,0.008032985,-0.00447998,0.000283943,0.000361836
2013-03-25,-9.1e-05,0.0,-0.000120175,0.000494014,0.0,0.000835001,-0.004177403,-0.001992913,-0.000568225,-0.000361705
2013-03-26,0.0,0.000669626,0.000360455,-0.000370327,0.00011843,-0.000462986,0.008002858,-0.00334968,0.000473901,0.001177332
2013-03-27,9.11e-05,0.003513392,0.002036928,0.000370464,0.000237027,0.00055584,0.0,0.004136501,-0.000473677,0.002081782
2013-03-28,-9.1e-05,-0.000583336,0.000118883,0.0,0.000117901,9.25e-05,0.003073198,-0.005857387,0.000379088,0.0
2013-04-01,-9.08e-05,-0.001438822,0.000912461,0.00022211,9.53e-05,0.001003331,-0.003957385,0.001424417,-0.001043307,0.000904959
2013-04-02,0.0,-8.41e-05,0.000119552,0.000248015,0.0,0.000278053,0.004934572,-0.014482482,0.00075985,-0.001085773
2013-04-03,9.08e-05,0.004021666,0.000599726,0.00024763,-0.000118558,0.00055688,-0.010139521,-0.011152641,0.001043102,0.001086953
2013-04-04,0.0,0.005341322,0.002874766,0.00111223,0.000355423,0.001853687,0.004058632,-0.002919143,-0.000852437,0.002803363
2013-04-05,0.0,0.003070837,0.002747739,0.000123647,0.0,0.000277307,-0.00449135,0.016767612,0.000663758,0.002886297
2013-04-08,9.11e-05,0.000910478,-0.000476876,-0.000123632,-0.000236767,-0.001109846,0.006767477,-0.004253608,-0.000284505,-0.001709109
2013-04-09,-9.1e-05,0.000992055,-0.001071937,0.000123647,0.0,0.0,0.003456791,0.007754946,0.000189752,0.00036074
2013-04-10,9.11e-05,-0.002642776,-0.001908886,-0.000494634,0.0,-0.001203901,0.012248988,-0.016890546,-0.000378931,-0.002071444
2013-04-11,0.0,0.000662219,0.000477739,0.000247386,0.0,0.000371144,0.003276925,0.00199007,-0.000189704,0.000180554
2013-04-12,0.0,0.004965693,0.002390149,0.000493896,0.000117778,0.001668136,-0.002450029,-0.047004343,-9.48e-05,0.003248214
